0.1837761,5.868772,-2.427397,9.507153,962.7419,586.876,50.72433,0.5014281,0.5434037,50.72433,1008.246,910.3196,64.59821,0.5251282,0.8428885,64.59821,962.8777,586.876,59.73122,0.5014988,0.464806,59.73122,False,MafProjectile,False,5013
0.08480465,5.74533,-2.317513,9.631686,961.2611,586.6259,50.88947,0.5006568,0.5431721,50.88947,1006.5,907.8366,64.5918,0.5242186,0.8405895,64.5918,961.3252,586.6259,59.85466,0.5006902,0.4664685,59.85466,False,MafProjectile,False,5014
-0.01416679,5.617964,-2.207628,9.758575,959.79,586.3344,51.05742,0.4998906,0.5429022,51.05742,1004.751,905.2897,64.58772,0.5233079,0.8382312,64.58772,959.7791,586.3344,59.98203,0.4998849,0.4681262,59.98203,False,MafProjectile,False,5015
-0.1131382,5.486674,-2.097744,9.88773,958.3286,586.0021,51.2282,0.4991295,0.5425945,51.2282,1003.001,902.6791,64.58597,0.5223963,0.8358139,64.58597,958.2397,586.0021,60.11332,0.4990832,0.4697789,60.11332,False,MafProjectile,False,5016
-0.2121097,5.35146,-1.98786,10.01906,956.8771,585.6293,51.40181,0.4983735,0.5422493,51.40181,1001.249,900.0049,64.58654,0.5214838,0.8333379,64.58654,956.7072,585.6293,60.24853,0.498285,0.4714262,60.24853,False,MafProjectile,False,5017
-0.3110811,5.212323,-1.877975,10.15249,955.4355,585.2166,51.57824,0.4976227,0.5418673,51.57824,999.4956,897.2676,64.58945,0.5205706,0.8308033,64.58945,955.1819,585.2166,60.38767,0.4974906,0.4730679,60.38767,False,MafProjectile,False,5018
-0.4100525,5.069261,-1.768091,10.28792,954.0042,584.7645,51.7575,0.4968772,0.5414486,51.7575,997.7412,894.4675,64.5947,0.5196569,0.8282106,64.5947,953.664,584.7645,60.53073,0.4967,0.4747037,60.53073,False,MafProjectile,False,5019
-0.509024,4.922276,-1.658207,10.42529,952.5831,584.2733,51.93958,0.496137,0.5409938,51.93958,995.9857,891.6047,64.60225,0.5187426,0.8255599,64.60225,952.1537,584.2733,60.67772,0.4959134,0.4763333,60.67772,False,MafProjectile,False,5020
-0.6079954,4.771366,-1.548323,10.56452,951.1724,583.7437,52.12448,0.4954023,0.5405034,52.12448,994.2294,888.6797,64.61214,0.5178278,0.8228516,64.61214,950.6514,583.7437,60.82862,0.4951309,0.4779564,60.82862,False,MafProjectile,False,5021
-0.7069668,4.616532,-1.438438,10.70553,949.7723,583.1761,52.31221,0.4946731,0.5399779,52.31221,992.4725,885.6929,64.62437,0.5169128,0.820086,64.62437,949.1572,583.1761,60.98346,0.4943527,0.4795729,60.98346,False,MafProjectile,False,5022
-0.8059382,4.457774,-1.328554,10.84826,948.3828,582.571,52.50277,0.4939494,0.5394176,52.50277,990.715,882.6446,64.63892,0.5159974,0.8172635,64.63892,947.6714,582.571,61.14222,0.4935789,0.4811823,61.14222,False,MafProjectile,False,5023
-0.9049097,4.295093,-1.21867,10.99264,947.004,581.9289,52.69614,0.4932313,0.5388231,52.69614,988.9575,879.5351,64.6558,0.515082,0.8143843,64.6558,946.1942,581.9289,61.3049,0.4928094,0.4827845,61.3049,False,MafProjectile,False,5024
-1.003881,4.128487,-1.108786,11.1386,945.6361,581.2504,52.89235,0.4925188,0.5381948,52.89235,987.1998,876.3649,64.675,0.5141665,0.8114489,64.675,944.7256,581.2504,61.4715,0.4920446,0.4843792,61.4715,False,MafProjectile,False,5025
-1.102853,3.957957,-0.9989014,11.28608,944.2791,580.5358,53.09138,0.4918121,0.5375331,53.09138,985.4421,873.1342,64.69654,0.5132511,0.8084576,64.69654,943.2662,580.5358,61.64203,0.4912845,0.4859663,61.64203,False,MafProjectile,False,5026
-1.201824,3.783503,-0.8890172,11.43503,942.9332,579.7858,53.29323,0.4911111,0.5368387,53.29323,983.6849,869.8436,64.72041,0.5123359,0.8054107,64.72041,941.8159,579.7858,61.81649,0.4905291,0.4875453,61.81649,False,MafProjectile,False,5027
-1.300796,3.605125,-0.779133,11.58539,941.5984,579.0009,53.49791,0.4904158,0.5361119,53.49791,981.9282,866.4935,64.7466,0.5114209,0.8023088,64.7466,940.3751,579.0009,61.99487,0.4897787,0.4891162,61.99487,False,MafProjectile,False,5028
-1.399767,3.422824,-0.6692488,11.7371,940.2748,578.1815,53.70541,0.4897265,0.5353532,53.70541,980.1722,863.0843,64.77512,0.5105063,0.7991521,64.77512,938.9438,578.1815,62.17717,0.4890333,0.4906786,62.17717,False,MafProjectile,False,5029
-1.498739,3.236598,-0.5593646,11.89011,938.9625,577.3282,53.91573,0.489043,0.5345632,53.91573,978.417,859.6164,64.80598,0.5095922,0.7959411,64.80598,937.5224,577.3282,62.36339,0.4882929,0.4922324,62.36339,False,MafProjectile,False,5030
-1.59771,3.046448,-0.4494804,12.04438,937.6616,576.4417,54.12888,0.4883654,0.5337422,54.12888,976.6628,856.0903,64.83916,0.5086786,0.7926762,64.83916,936.1108,576.4417,62.55354,0.4875577,0.4937772,62.55354,False,MafProjectile,False,5031
-1.696681,2.852375,-0.3395962,12.19985,936.3721,575.5222,54.34486,0.4876938,0.5328909,54.34486,974.91,852.5065,64.87466,0.5077657,0.7893578,64.87466,934.7095,575.5222,62.74762,0.4868279,0.4953131,62.74762,False,MafProjectile,False,5032
-1.795653,2.654377,-0.2297119,12.35648,935.0941,574.5705,54.56366,0.4870282,0.5320097,54.56366,973.1586,848.8654,64.9125,0.5068535,0.7859865,64.9125,933.3184,574.5705,62.94561,0.4861034,0.4968396,62.94561,False,MafProjectile,False,5033
-1.894624,2.452455,-0.1198277,12.51422,933.8277,573.587,54.78529,0.4863686,0.5310991,54.78529,971.4088,845.1676,64.95267,0.5059421,0.7825626,64.95267,931.9378,573.587,63.14754,0.4853843,0.4983567,63.14754,False,MafProjectile,False,5034
-1.993596,2.246609,-0.00994347,12.67304,932.5729,572.5723,55.00973,0.485715,0.5301595,55.00973,969.661,841.4135,64.99516,0.5050318,0.7790866,64.99516,930.5679,572.5723,63.35338,0.4846708,0.4998642,63.35338,False,MafProjectile,False,5035
-2.092567,2.036839,0.09994075,12.83289,931.3297,571.5269,55.23701,0.4850675,0.5291916,55.23701,967.915,837.6036,65.03998,0.5041224,0.7755589,65.03998,929.2087,571.5269,63.56315,0.4839629,0.5013618,63.56315,False,MafProjectile,False,5036
-2.191539,1.823146,0.209825,12.99374,930.0983,570.4514,55.4671,0.4844262,0.5281957,55.4671,966.1712,833.7386,65.08714,0.5032142,0.7719802,65.08714,927.8604,570.4514,63.77684,0.4832606,0.5028493,63.77684,False,MafProjectile,False,5037
-2.29051,1.605528,0.3197092,13.15555,928.8786,569.3463,55.70003,0.4837909,0.5271724,55.70003,964.4299,829.8189,65.13661,0.5023072,0.7683508,65.13661,926.5232,569.3463,63.99446,0.4825642,0.5043266,63.99446,False,MafProjectile,False,5038
-2.389482,1.383986,0.4295934,13.31828,927.6707,568.212,55.93577,0.4831618,0.5261222,55.93577,962.691,825.845,65.18842,0.5014015,0.7646713,65.18842,925.1971,568.212,64.216,0.4818735,0.5057936,64.216,False,MafProjectile,False,5039
