-20,0,25,0,755.4253,732.4089,73.9879,0.3934507,0.6781564,73.9879,475.4038,669.8034,51.83525,0.2476061,0.6201884,51.83525,674.8453,732.4089,65.59999,0.3514819,0.8300403,65.59999,3.489899,11.40741,1.417295,True
-19.9302,0.2242241,24.97165,0,755.6391,734.2677,73.80682,0.393562,0.6798775,73.80682,475.2477,674.4097,51.75837,0.2475248,0.6244534,51.75837,674.8658,734.2677,65.37576,0.3514926,0.8307968,65.37576,4.568731,9.126195,5.124998,True
-19.83858,0.403024,24.8693,11.27395,756.0265,735.3135,73.60707,0.3937638,0.6808459,73.60707,476.9816,678.4401,51.72601,0.2484279,0.6281853,51.72601,675.3983,735.3135,65.19697,0.3517699,0.8303443,65.19697,4.568731,9.126195,5.124998,False
-19.74696,0.5778999,24.76694,11.11901,756.4238,736.3294,73.41014,0.3939708,0.6817865,73.41014,478.7394,682.4063,51.69598,0.2493434,0.6318576,51.69598,675.9507,736.3294,65.02209,0.3520576,0.8298695,65.02209,4.568731,9.126195,5.124998,False
-19.65534,0.7488518,24.66458,10.9654,756.8311,737.3149,73.21603,0.3941829,0.682699,73.21603,480.5208,686.3074,51.66827,0.2502712,0.6354699,51.66827,676.5233,737.3149,64.85114,0.3523559,0.8293722,64.85114,4.568731,9.126195,5.124998,False
-19.56372,0.9158797,24.56222,10.81315,757.2485,738.2698,73.02475,0.3944002,0.6835831,73.02475,482.3256,690.1431,51.64289,0.2512113,0.6390214,51.64289,677.1161,738.2698,64.68411,0.3526646,0.8288523,64.68411,4.568731,9.126195,5.124998,False
-19.47578,1.081984,24.45774,10.75185,757.6276,739.2094,72.83266,0.3945977,0.6844531,72.83266,484.1524,693.9315,51.61511,0.2521627,0.6425291,51.61511,677.6628,739.2094,64.51801,0.3529494,0.8282964,64.51801,4.568731,9.126195,5.124998,False
-19.38783,1.244163,24.35326,10.60103,758.0165,740.1177,72.64339,0.3948003,0.6852942,72.64339,486.0025,697.6537,51.58966,0.2531263,0.6459757,51.58966,678.2294,740.1177,64.35583,0.3532445,0.8277178,64.35583,4.568731,9.126195,5.124998,False
-19.29989,1.402419,24.24878,10.45171,758.4153,740.9946,72.45695,0.395008,0.6861061,72.45695,487.8757,701.3093,51.56653,0.2541019,0.6493605,51.56653,678.8161,740.9946,64.19757,0.35355,0.8271162,64.19757,4.568731,9.126195,5.124998,False
-19.21194,1.556751,24.1443,10.30397,758.8242,741.8395,72.27333,0.3952209,0.6868885,72.27333,489.772,704.8976,51.54573,0.2550896,0.652683,51.54573,679.4229,741.8395,64.04324,0.3538661,0.8264917,64.04324,4.568731,9.126195,5.124998,False
